테이블명	테이블한글명	컬럼명	컬럼한글명	"PK여부"	"NULL여부"	Default Value	타입	길이	"소수점"
TPRMPP_CFILEM	프로젝트관리_공통첨부파일기본	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_CDECIM	프로젝트관리_공통신청서결재자기본	APF_DCM_NO	신청서식별번호	Y	N		VARCHAR2	64	
TPRMPP_CDECIM	프로젝트관리_공통신청서결재자기본	DCR_SQN_SNO	결재자순서일련번호	Y	N		NUMBER	9	
TPRMPP_CDECIM	프로젝트관리_공통신청서결재자기본	DCR_ENO	결재자사원번호		Y		VARCHAR2	32	
TPRMPP_CDECIM	프로젝트관리_공통신청서결재자기본	DCR_OPNN_CONE	결재자의견내용		Y		VARCHAR2	2000	
TPRMPP_CDECIM	프로젝트관리_공통신청서결재자기본	DCD_TP_C	결재유형코드		N	'10'	VARCHAR2	2	
TPRMPP_CDECIM	프로젝트관리_공통신청서결재자기본	IT_PTL_DCD_STS_C	IT포탈결재상태코드		Y		VARCHAR2	1	
TPRMPP_CDECIM	프로젝트관리_공통신청서결재자기본	DCD_DTM	결재일시		Y		DATE		
TPRMPP_CDECIM	프로젝트관리_공통신청서결재자기본	LST_DCD_YN	최종결재여부		Y		VARCHAR2	1	
TPRMPP_CDECIM	프로젝트관리_공통신청서결재자기본	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CDECIM	프로젝트관리_공통신청서결재자기본	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_CDECIM	프로젝트관리_공통신청서결재자기본	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_CDECIM	프로젝트관리_공통신청서결재자기본	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_CDECIM	프로젝트관리_공통신청서결재자기본	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_CDECIM	프로젝트관리_공통신청서결재자기본	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CDECIM	프로젝트관리_공통신청서결재자기본	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_CAPPLM	프로젝트관리_공통신청서기본	APF_DCM_NO	신청서식별번호	Y	N		VARCHAR2	64	
TPRMPP_CAPPLM	프로젝트관리_공통신청서기본	IT_PTL_APF_PRG_STS_C	IT포탈신청서진행상태코드		Y		VARCHAR2	2	
TPRMPP_CAPPLM	프로젝트관리_공통신청서기본	DCD_REQ_TTL	결재요청제목		Y		VARCHAR2	255	
TPRMPP_CAPPLM	프로젝트관리_공통신청서기본	DCD_REQ_INF	결재요청정보		Y		CLOB		
TPRMPP_CAPPLM	프로젝트관리_공통신청서기본	DCD_REQ_DTM	결재요청일시		Y		DATE		
TPRMPP_CAPPLM	프로젝트관리_공통신청서기본	DCD_REQ_BBR_C	결재요청부점코드		Y		VARCHAR2	3	
TPRMPP_CAPPLM	프로젝트관리_공통신청서기본	DCD_REQ_USID	결재요청사용자ID		Y		VARCHAR2	14	
TPRMPP_CAPPLM	프로젝트관리_공통신청서기본	RGPR_DCD_REQ_CONE	등록자결재요청내용		Y		VARCHAR2	300	
TPRMPP_CAPPLM	프로젝트관리_공통신청서기본	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CAPPLM	프로젝트관리_공통신청서기본	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_CAPPLM	프로젝트관리_공통신청서기본	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_CAPPLM	프로젝트관리_공통신청서기본	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_CAPPLM	프로젝트관리_공통신청서기본	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_CAPPLM	프로젝트관리_공통신청서기본	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CAPPLM	프로젝트관리_공통신청서기본	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_CAPPLA	프로젝트관리_공통신청서관계	APF_DCM_NO	신청서식별번호	Y	N		VARCHAR2	64	
TPRMPP_CAPPLA	프로젝트관리_공통신청서관계	APF_SNO	신청서일련번호	Y	N		NUMBER	9	
TPRMPP_CAPPLA	프로젝트관리_공통신청서관계	FNT_TB_NM	원천테이블명		Y		VARCHAR2	120	
TPRMPP_CAPPLA	프로젝트관리_공통신청서관계	FNT_TB_CRY_SNO	원천테이블적재일련번호		Y		NUMBER	10	
TPRMPP_CAPPLA	프로젝트관리_공통신청서관계	PK_COL_NM	주식별자컬럼명		Y		VARCHAR2	4000	
TPRMPP_CAPPLA	프로젝트관리_공통신청서관계	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CAPPLA	프로젝트관리_공통신청서관계	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_CAPPLA	프로젝트관리_공통신청서관계	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_CAPPLA	프로젝트관리_공통신청서관계	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_CAPPLA	프로젝트관리_공통신청서관계	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_CAPPLA	프로젝트관리_공통신청서관계	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CAPPLA	프로젝트관리_공통신청서관계	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_CAPPLL	프로젝트관리_공통신청서기본변경로그	LOG_HIS_TGR_SNO	로그이력전문일련번호	Y	N		NUMBER	18	
TPRMPP_CAPPLL	프로젝트관리_공통신청서기본변경로그	APF_DCM_NO	신청서식별번호		N		VARCHAR2	64	
TPRMPP_CAPPLL	프로젝트관리_공통신청서기본변경로그	IT_PTL_APF_PRG_STS_C	IT포탈신청서진행상태코드		Y		VARCHAR2	2	
TPRMPP_CAPPLL	프로젝트관리_공통신청서기본변경로그	DCD_REQ_TTL	결재요청제목		Y		VARCHAR2	255	
TPRMPP_CAPPLL	프로젝트관리_공통신청서기본변경로그	DCD_REQ_INF	결재요청정보		Y		CLOB		
TPRMPP_CAPPLL	프로젝트관리_공통신청서기본변경로그	DCD_REQ_DTM	결재요청일시		Y		DATE		
TPRMPP_CAPPLL	프로젝트관리_공통신청서기본변경로그	DCD_REQ_BBR_C	결재요청부점코드		Y		VARCHAR2	3	
TPRMPP_CAPPLL	프로젝트관리_공통신청서기본변경로그	DCD_REQ_USID	결재요청사용자ID		Y		VARCHAR2	14	
TPRMPP_CAPPLL	프로젝트관리_공통신청서기본변경로그	RGPR_DCD_REQ_CONE	등록자결재요청내용		Y		VARCHAR2	300	
TPRMPP_CAPPLL	프로젝트관리_공통신청서기본변경로그	CHG_DTT_YN	변경구분여부		N		VARCHAR2	1	
TPRMPP_CAPPLL	프로젝트관리_공통신청서기본변경로그	CHG_DTM	변경일시		N		DATE		
TPRMPP_CAPPLL	프로젝트관리_공통신청서기본변경로그	CHG_USID	변경사용자ID		Y		VARCHAR2	14	
TPRMPP_CAPPLL	프로젝트관리_공통신청서기본변경로그	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CAPPLL	프로젝트관리_공통신청서기본변경로그	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_CAPPLL	프로젝트관리_공통신청서기본변경로그	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_CAPPLL	프로젝트관리_공통신청서기본변경로그	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_CAPPLL	프로젝트관리_공통신청서기본변경로그	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_CAPPLL	프로젝트관리_공통신청서기본변경로그	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CAPPLL	프로젝트관리_공통신청서기본변경로그	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_CCODEM	프로젝트관리_공통코드기본	CO_C_ID_NM	공통코드ID명	Y	N		VARCHAR2	100	
TPRMPP_CCODEM	프로젝트관리_공통코드기본	CDVA_ID	코드값ID	Y	N		VARCHAR2	40	
TPRMPP_CCODEM	프로젝트관리_공통코드기본	STT_DT	시작일자	Y	N		VARCHAR2	8	
TPRMPP_CCODEM	프로젝트관리_공통코드기본	END_DT	종료일자		Y		VARCHAR2	8	
TPRMPP_CCODEM	프로젝트관리_공통코드기본	CO_CDVA_NM	공통코드값명		Y		VARCHAR2	500	
TPRMPP_CCODEM	프로젝트관리_공통코드기본	CO_C_NM	공통코드명		Y		VARCHAR2	100	
TPRMPP_CCODEM	프로젝트관리_공통코드기본	CDVA_NM	코드값명		Y		VARCHAR2	200	
TPRMPP_CCODEM	프로젝트관리_공통코드기본	C_SQN_SNO	코드순서일련번호		Y		NUMBER	9	
TPRMPP_CCODEM	프로젝트관리_공통코드기본	CO_C_INTN_NM	공통코드인스턴스명		Y		VARCHAR2	200	
TPRMPP_CCODEM	프로젝트관리_공통코드기본	CO_C_INTN_CONE	공통코드인스턴스내용		Y		VARCHAR2	500	
TPRMPP_CCODEM	프로젝트관리_공통코드기본	CO_CDVA_ABV_NM	공통코드값약어명		Y		VARCHAR2	100	
TPRMPP_CCODEM	프로젝트관리_공통코드기본	CO_CDVA_SPS	공통코드값적요		Y		VARCHAR2	2000	
TPRMPP_CCODEM	프로젝트관리_공통코드기본	HRK_CDVA_ID	상위코드값ID		Y		VARCHAR2	40	
TPRMPP_CCODEM	프로젝트관리_공통코드기본	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CCODEM	프로젝트관리_공통코드기본	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_CCODEM	프로젝트관리_공통코드기본	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_CCODEM	프로젝트관리_공통코드기본	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_CCODEM	프로젝트관리_공통코드기본	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_CCODEM	프로젝트관리_공통코드기본	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CCODEM	프로젝트관리_공통코드기본	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	LOG_HIS_TGR_SNO	로그이력전문일련번호	Y	N		NUMBER	18	
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	CO_C_ID_NM	공통코드ID명		N		VARCHAR2	100	
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	CDVA_ID	코드값ID		N		VARCHAR2	40	
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	STT_DT	시작일자		N		VARCHAR2	8	
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	END_DT	종료일자		Y		VARCHAR2	8	
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	CO_CDVA_NM	공통코드값명		Y		VARCHAR2	500	
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	CO_C_NM	공통코드명		Y		VARCHAR2	100	
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	CDVA_NM	코드값명		Y		VARCHAR2	200	
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	C_SQN_SNO	코드순서일련번호		Y		NUMBER	9	
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	CO_C_INTN_NM	공통코드인스턴스명		Y		VARCHAR2	200	
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	CO_C_INTN_CONE	공통코드인스턴스내용		Y		VARCHAR2	500	
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	CO_CDVA_ABV_NM	공통코드값약어명		Y		VARCHAR2	100	
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	CO_CDVA_SPS	공통코드값적요		Y		VARCHAR2	2000	
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	HRK_CDVA_ID	상위코드값ID		Y		VARCHAR2	40	
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	CHG_DTT_YN	변경구분여부		Y		VARCHAR2	1	
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	CHG_DTM	변경일시		N		DATE		
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	CHG_USID	변경사용자ID		Y		VARCHAR2	14	
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CCODEL	프로젝트관리_공통코드기본변경로그	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_CMENUM	프로젝트관리_공통메뉴기본	MNU_ID	메뉴ID	Y	N		VARCHAR2	10	
TPRMPP_CMENUM	프로젝트관리_공통메뉴기본	HRK_MNU_ID	상위메뉴ID		Y		VARCHAR2	10	
TPRMPP_CMENUM	프로젝트관리_공통메뉴기본	MNU_NM	메뉴명		N		VARCHAR2	100	
TPRMPP_CMENUM	프로젝트관리_공통메뉴기본	MNU_TP_C	메뉴유형코드		N		VARCHAR2	3	
TPRMPP_CMENUM	프로젝트관리_공통메뉴기본	IMK_NM	이미지키명		Y		VARCHAR2	100	
TPRMPP_CMENUM	프로젝트관리_공통메뉴기본	SRE_PTH	화면경로		Y		VARCHAR2	300	
TPRMPP_CMENUM	프로젝트관리_공통메뉴기본	MNU_SOT_SQN_SNO	메뉴정렬순서일련번호		N		NUMBER	9	
TPRMPP_CMENUM	프로젝트관리_공통메뉴기본	HID_YN	숨김여부		N		VARCHAR2	1	
TPRMPP_CMENUM	프로젝트관리_공통메뉴기본	MNU_DEP	메뉴깊이		N		NUMBER	3	
TPRMPP_CMENUM	프로젝트관리_공통메뉴기본	WHL_MNU_PTH	전체메뉴경로		N		VARCHAR2	500	
TPRMPP_CMENUM	프로젝트관리_공통메뉴기본	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CMENUM	프로젝트관리_공통메뉴기본	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_CMENUM	프로젝트관리_공통메뉴기본	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_CMENUM	프로젝트관리_공통메뉴기본	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_CMENUM	프로젝트관리_공통메뉴기본	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_CMENUM	프로젝트관리_공통메뉴기본	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CMENUM	프로젝트관리_공통메뉴기본	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_CMENUD	프로젝트관리_공통메뉴상세	SRE_PTH	화면경로	Y	N		VARCHAR2	300	
TPRMPP_CMENUD	프로젝트관리_공통메뉴상세	SRE_MNU_NM	화면메뉴명		N		VARCHAR2	100	
TPRMPP_CMENUD	프로젝트관리_공통메뉴상세	USE_YN	사용여부		N		VARCHAR2	1	
TPRMPP_CMENUD	프로젝트관리_공통메뉴상세	RMK	비고		Y		VARCHAR2	300	
TPRMPP_CMENUD	프로젝트관리_공통메뉴상세	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CMENUD	프로젝트관리_공통메뉴상세	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_CMENUD	프로젝트관리_공통메뉴상세	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_CMENUD	프로젝트관리_공통메뉴상세	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_CMENUD	프로젝트관리_공통메뉴상세	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_CMENUD	프로젝트관리_공통메뉴상세	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CMENUD	프로젝트관리_공통메뉴상세	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_CMENUA	프로젝트관리_공통메뉴관계	MNU_ID	메뉴ID	Y	N		VARCHAR2	10	
TPRMPP_CMENUA	프로젝트관리_공통메뉴관계	ATH_ID	권한ID	Y	N		VARCHAR2	32	
TPRMPP_CMENUA	프로젝트관리_공통메뉴관계	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CMENUA	프로젝트관리_공통메뉴관계	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_CMENUA	프로젝트관리_공통메뉴관계	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_CMENUA	프로젝트관리_공통메뉴관계	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_CMENUA	프로젝트관리_공통메뉴관계	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_CMENUA	프로젝트관리_공통메뉴관계	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CMENUA	프로젝트관리_공통메뉴관계	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_CMENUL	프로젝트관리_공통메뉴기본변경로그	LOG_HIS_TGR_SNO	로그이력전문일련번호	Y	N		NUMBER	18	
TPRMPP_CMENUL	프로젝트관리_공통메뉴기본변경로그	MNU_ID	메뉴ID		N		VARCHAR2	10	
TPRMPP_CMENUL	프로젝트관리_공통메뉴기본변경로그	HRK_MNU_ID	상위메뉴ID		Y		VARCHAR2	10	
TPRMPP_CMENUL	프로젝트관리_공통메뉴기본변경로그	MNU_NM	메뉴명		N		VARCHAR2	100	
TPRMPP_CMENUL	프로젝트관리_공통메뉴기본변경로그	MNU_TP_C	메뉴유형코드		N		VARCHAR2	3	
TPRMPP_CMENUL	프로젝트관리_공통메뉴기본변경로그	IMK_NM	이미지키명		Y		VARCHAR2	100	
TPRMPP_CMENUL	프로젝트관리_공통메뉴기본변경로그	SRE_PTH	화면경로		Y		VARCHAR2	300	
TPRMPP_CMENUL	프로젝트관리_공통메뉴기본변경로그	MNU_SOT_SQN_SNO	메뉴정렬순서일련번호		N		NUMBER	9	
TPRMPP_CMENUL	프로젝트관리_공통메뉴기본변경로그	HID_YN	숨김여부		N		VARCHAR2	1	
TPRMPP_CMENUL	프로젝트관리_공통메뉴기본변경로그	MNU_DEP	메뉴깊이		N		NUMBER	3	
TPRMPP_CMENUL	프로젝트관리_공통메뉴기본변경로그	WHL_MNU_PTH	전체메뉴경로		N		VARCHAR2	500	
TPRMPP_CMENUL	프로젝트관리_공통메뉴기본변경로그	CHG_DTT_YN	변경구분여부		N		VARCHAR2	1	
TPRMPP_CMENUL	프로젝트관리_공통메뉴기본변경로그	CHG_DTM	변경일시		N		DATE		
TPRMPP_CMENUL	프로젝트관리_공통메뉴기본변경로그	CHG_USID	변경사용자ID		Y		VARCHAR2	14	
TPRMPP_CMENUL	프로젝트관리_공통메뉴기본변경로그	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CMENUL	프로젝트관리_공통메뉴기본변경로그	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_CMENUL	프로젝트관리_공통메뉴기본변경로그	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_CMENUL	프로젝트관리_공통메뉴기본변경로그	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_CMENUL	프로젝트관리_공통메뉴기본변경로그	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_CMENUL	프로젝트관리_공통메뉴기본변경로그	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CMENUL	프로젝트관리_공통메뉴기본변경로그	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_CBLBMM	프로젝트관리_공통게시판기본	BLB_ID	게시판ID	Y	N		VARCHAR2	10	
TPRMPP_CBLBMM	프로젝트관리_공통게시판기본	APG_FL_USE_YN	첨부파일사용여부		Y		VARCHAR2	1	
TPRMPP_CBLBMM	프로젝트관리_공통게시판기본	BLB_NM	게시판명		Y		VARCHAR2	300	
TPRMPP_CBLBMM	프로젝트관리_공통게시판기본	IT_PTL_BLB_TC	IT포탈게시판구분코드		Y		VARCHAR2	3	
TPRMPP_CBLBMM	프로젝트관리_공통게시판기본	CMMT_USE_YN	댓글사용여부		Y		VARCHAR2	1	
TPRMPP_CBLBMM	프로젝트관리_공통게시판기본	HED_TAG_USE_YN	머리말태그사용여부		Y		VARCHAR2	1	
TPRMPP_CBLBMM	프로젝트관리_공통게시판기본	REP_FNC_USE_YN	답변기능사용여부		Y		VARCHAR2	1	
TPRMPP_CBLBMM	프로젝트관리_공통게시판기본	RMK	비고		Y		VARCHAR2	300	
TPRMPP_CBLBMM	프로젝트관리_공통게시판기본	SRE_SQN_SNO	화면순서일련번호		Y		NUMBER	9	
TPRMPP_CBLBMM	프로젝트관리_공통게시판기본	USE_YN	사용여부		Y		VARCHAR2	1	
TPRMPP_CBLBMM	프로젝트관리_공통게시판기본	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CBLBMM	프로젝트관리_공통게시판기본	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_CBLBMM	프로젝트관리_공통게시판기본	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_CBLBMM	프로젝트관리_공통게시판기본	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_CBLBMM	프로젝트관리_공통게시판기본	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_CBLBMM	프로젝트관리_공통게시판기본	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CBLBMM	프로젝트관리_공통게시판기본	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_CBLBCM	프로젝트관리_공통게시물기본	NAC_NO	게시물번호	Y	N		VARCHAR2	16	
TPRMPP_CBLBCM	프로젝트관리_공통게시물기본	BLB_ID	게시판ID		N		VARCHAR2	10	
TPRMPP_CBLBCM	프로젝트관리_공통게시물기본	ANC_YN	공지여부		N		VARCHAR2	1	
TPRMPP_CBLBCM	프로젝트관리_공통게시물기본	APG_FL_NBR	첨부파일수		N		NUMBER	10	
TPRMPP_CBLBCM	프로젝트관리_공통게시물기본	BBR_C	부점코드		Y		VARCHAR2	3	
TPRMPP_CBLBCM	프로젝트관리_공통게시물기본	FL_APG_YN	파일첨부여부		N		VARCHAR2	1	
TPRMPP_CBLBCM	프로젝트관리_공통게시물기본	GRP_SQN_SNO	그룹순서일련번호		N		NUMBER	9	
TPRMPP_CBLBCM	프로젝트관리_공통게시물기본	HRK_NAC_NO	상위게시물번호		Y		VARCHAR2	16	
TPRMPP_CBLBCM	프로젝트관리_공통게시물기본	NAC_CONE	게시물내용		Y		VARCHAR2	4000	
TPRMPP_CBLBCM	프로젝트관리_공통게시물기본	NAC_UNQ_ID	게시물고유ID		Y		VARCHAR2	16	
TPRMPP_CBLBCM	프로젝트관리_공통게시물기본	NAC_INQ_NBR	게시물조회수		N		NUMBER	10	
TPRMPP_CBLBCM	프로젝트관리_공통게시물기본	NAC_LEV_MNG_SNO	게시물레벨관리일련번호		N		NUMBER	9	
TPRMPP_CBLBCM	프로젝트관리_공통게시물기본	NAC_TTL	게시물제목		N		VARCHAR2	300	
TPRMPP_CBLBCM	프로젝트관리_공통게시물기본	XPO_YN	노출여부		Y		VARCHAR2	1	
TPRMPP_CBLBCM	프로젝트관리_공통게시물기본	STT_DTM	시작일시		Y		DATE		
TPRMPP_CBLBCM	프로젝트관리_공통게시물기본	END_DTM	종료일시		Y		DATE		
TPRMPP_CBLBCM	프로젝트관리_공통게시물기본	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CBLBCM	프로젝트관리_공통게시물기본	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_CBLBCM	프로젝트관리_공통게시물기본	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_CBLBCM	프로젝트관리_공통게시물기본	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_CBLBCM	프로젝트관리_공통게시물기본	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_CBLBCM	프로젝트관리_공통게시물기본	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CBLBCM	프로젝트관리_공통게시물기본	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_CCMMTM	프로젝트관리_공통댓글기본	CMMT_SNO	댓글일련번호	Y	N		NUMBER	9	
TPRMPP_CCMMTM	프로젝트관리_공통댓글기본	NAC_NO	게시물번호		N		VARCHAR2	16	
TPRMPP_CCMMTM	프로젝트관리_공통댓글기본	CMMT_CONE	댓글내용		Y		VARCHAR2	1000	
TPRMPP_CCMMTM	프로젝트관리_공통댓글기본	CMMT_DEP_NBR	댓글깊이수		N		NUMBER	4	
TPRMPP_CCMMTM	프로젝트관리_공통댓글기본	CMMT_SQN_SNO	댓글순서일련번호		N		NUMBER	9	
TPRMPP_CCMMTM	프로젝트관리_공통댓글기본	CMMT_TGT_SNO	댓글대상일련번호		Y		NUMBER	9	
TPRMPP_CCMMTM	프로젝트관리_공통댓글기본	HRK_CMMT_SNO	상위댓글일련번호		Y		NUMBER	9	
TPRMPP_CCMMTM	프로젝트관리_공통댓글기본	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CCMMTM	프로젝트관리_공통댓글기본	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_CCMMTM	프로젝트관리_공통댓글기본	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_CCMMTM	프로젝트관리_공통댓글기본	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_CCMMTM	프로젝트관리_공통댓글기본	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_CCMMTM	프로젝트관리_공통댓글기본	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_CCMMTM	프로젝트관리_공통댓글기본	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
